EmpNumber,Age,Gender,EducationBackground,MaritalStatus,EmpDepartment,EmpJobRole,BusinessTravelFrequency,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,PerformanceRating,ExperienceGap,AvgExperiencePerCompany,AgeGroup,PerformanceCategory,TenureCategory
294,0.02380952380952378,0,3,2,4,12,0,0.3214285714285714,0.5,0.0,0.9428571428571428,0.3333333333333333,0.0,0.3333333333333333,0.1111111111111111,1,0.9999999999999999,0.3333333333333333,0.025,0.3333333333333333,1.0,0.025,0.05555555555555555,0.0,0.0,1,1.0,0.0,0.025,0,0,3
295,0.857142857142857,1,1,1,4,11,2,0.07142857142857142,0.5,1.0,0.7857142857142856,0.6666666666666667,0.75,1.0,0.3333333333333333,0,0.2142857142857143,0.0,0.9,0.3333333333333333,0.6666666666666667,0.25,0.5,0.0,0.5294117647058824,0,0.5,0.7878787878787878,0.30000000000000004,3,2,2
296,0.3095238095238095,1,3,1,4,9,2,0.35714285714285715,0.25,0.6666666666666667,0.7142857142857142,0.6666666666666667,0.25,0.0,0.1111111111111111,1,0.0714285714285714,1.0,0.15000000000000002,0.3333333333333333,0.3333333333333333,0.15000000000000002,0.2777777777777778,0.0,0.058823529411764705,0,0.5,0.0,0.15000000000000002,1,2,2
297,0.5952380952380951,1,1,1,4,11,2,0.07142857142857142,0.5,0.6666666666666667,0.9428571428571428,0.0,1.0,1.0,0.3333333333333333,0,0.2142857142857143,0.3333333333333333,0.625,0.3333333333333333,0.6666666666666667,0.2,0.38888888888888884,0.0,0.4117647058823529,0,0.5,0.5151515151515151,0.20833333333333337,2,2,2
298,0.7380952380952379,1,3,1,4,9,2,0.10714285714285714,0.25,0.0,0.7857142857142856,0.3333333333333333,1.0,0.6666666666666667,0.2222222222222222,0,0.1428571428571428,0.6666666666666667,0.5750000000000001,0.3333333333333333,1.0,0.025,0.0,0.0,0.0,0,0.5,0.6666666666666667,0.28750000000000003,3,2,3
299,0.42857142857142855,1,5,1,4,12,1,0.07142857142857142,0.5,0.6666666666666667,0.2285714285714286,0.6666666666666667,0.0,0.3333333333333333,0.1111111111111111,0,0.0714285714285714,0.6666666666666667,0.30000000000000004,0.3333333333333333,0.3333333333333333,0.275,0.5555555555555556,0.0,0.4117647058823529,0,0.5,0.030303030303030304,0.30000000000000004,2,2,0
300,0.7142857142857142,1,5,2,4,7,2,0.03571428571428571,0.25,1.0,0.657142857142857,1.0,0.0,0.3333333333333333,0.5555555555555556,0,0.0,0.6666666666666667,0.17500000000000002,0.6666666666666666,0.3333333333333333,0.025,0.0,0.0,0.0,0,0.5,0.18181818181818182,0.034999999999999996,3,2,3
301,0.2619047619047619,1,1,0,4,9,2,0.2142857142857143,0.5,0.6666666666666667,0.7428571428571429,0.6666666666666667,0.25,1.0,0.1111111111111111,1,0.0,0.3333333333333333,0.15000000000000002,0.3333333333333333,0.6666666666666667,0.15000000000000002,0.0,0.06666666666666667,0.0,0,0.5,0.0,0.15000000000000002,1,2,2
302,0.7142857142857142,1,1,2,4,11,2,0.0,0.5,1.0,0.657142857142857,0.3333333333333333,1.0,1.0,0.6666666666666666,0,0.0714285714285714,0.6666666666666667,0.625,0.5,1.0,0.025,0.0,0.0,0.0,0,1.0,0.7272727272727273,0.10416666666666669,3,0,3
303,0.2619047619047619,0,1,0,4,11,2,0.0,0.5,1.0,0.8142857142857143,0.3333333333333333,0.75,1.0,0.3333333333333333,0,0.2142857142857143,0.3333333333333333,0.225,0.3333333333333333,0.3333333333333333,0.17500000000000002,0.38888888888888884,0.06666666666666667,0.4117647058823529,0,0.5,0.06060606060606061,0.07500000000000001,1,2,2
304,0.6190476190476188,1,2,1,5,8,2,0.14285714285714285,0.5,0.3333333333333333,0.8285714285714285,0.6666666666666667,1.0,0.3333333333333333,0.7777777777777777,0,0.0,0.6666666666666667,0.65,0.8333333333333333,0.6666666666666667,0.55,0.5,0.2,0.5882352941176471,0,0.0,0.12121212121212122,0.09285714285714286,2,1,0
305,0.11904761904761901,1,1,1,4,12,2,0.0,0.25,1.0,0.24285714285714283,0.6666666666666667,0.0,0.6666666666666667,0.1111111111111111,0,0.7857142857142857,1.0,0.025,0.3333333333333333,0.6666666666666667,0.025,0.0,0.0,0.058823529411764705,0,1.0,0.0,0.025,0,0,3
306,0.19047619047619052,1,1,2,4,12,2,0.10714285714285714,0.25,0.6666666666666667,0.32857142857142857,0.6666666666666667,0.0,1.0,0.1111111111111111,1,0.6428571428571427,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.2,0.2777777777777778,0.13333333333333333,0.11764705882352941,0,1.0,0.0,0.2,1,0,2
307,0.6428571428571428,0,2,2,5,8,2,0.03571428571428571,0.5,0.0,0.9142857142857141,0.0,1.0,0.3333333333333333,0.2222222222222222,1,0.3571428571428571,0.0,0.65,0.3333333333333333,0.6666666666666667,0.6000000000000001,0.5555555555555556,0.06666666666666667,0.6470588235294118,1,0.0,0.06060606060606061,0.325,2,1,0
308,0.8809523809523809,1,3,0,4,5,0,0.25,0.0,1.0,0.10000000000000003,0.3333333333333333,0.75,0.3333333333333333,0.1111111111111111,1,0.2857142857142857,1.0,0.8500000000000001,0.5,0.6666666666666667,0.8250000000000001,0.5,1.0,0.0,0,0.5,0.030303030303030304,0.8500000000000001,3,2,0
309,0.07142857142857145,0,1,2,4,7,1,0.3214285714285714,0.25,0.0,0.21428571428571425,0.3333333333333333,0.0,0.6666666666666667,0.1111111111111111,0,0.6428571428571427,0.6666666666666667,0.05,0.3333333333333333,0.0,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,1,0.0,0.0,0.05,0,1,3
310,0.6666666666666665,0,2,1,5,8,2,0.10714285714285714,0.25,1.0,0.04285714285714287,0.3333333333333333,1.0,0.3333333333333333,0.2222222222222222,0,0.2142857142857143,0.6666666666666667,0.65,0.3333333333333333,0.6666666666666667,0.275,0.2222222222222222,0.0,0.47058823529411764,0,0.5,0.4545454545454546,0.325,3,2,0
311,0.380952380952381,0,2,2,5,13,2,0.03571428571428571,0.5,0.6666666666666667,0.7999999999999998,0.6666666666666667,0.25,0.0,0.0,1,0.0714285714285714,1.0,0.1,0.5,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,0,0.5,0.030303030303030304,0.1,1,2,1
312,0.7857142857142856,1,1,0,5,8,1,0.2857142857142857,0.5,1.0,0.7571428571428571,0.6666666666666667,1.0,0.3333333333333333,0.4444444444444444,1,0.9285714285714285,0.0,0.775,0.8333333333333333,0.3333333333333333,0.7250000000000001,0.5555555555555556,0.7333333333333333,0.5882352941176471,0,1.0,0.06060606060606061,0.19375,3,0,0
313,0.976190476190476,1,3,2,4,9,2,0.6071428571428571,0.75,1.0,0.5285714285714285,0.6666666666666667,0.5,1.0,0.6666666666666666,0,0.0714285714285714,1.0,0.625,1.0,0.3333333333333333,0.225,0.38888888888888884,0.3333333333333333,0.23529411764705882,0,0.5,0.48484848484848486,0.10416666666666669,3,2,2
314,0.380952380952381,0,3,0,4,7,1,0.6428571428571428,0.5,0.6666666666666667,0.2285714285714286,0.6666666666666667,0.25,0.3333333333333333,0.4444444444444444,0,0.1428571428571428,0.6666666666666667,0.375,0.3333333333333333,1.0,0.275,0.4444444444444444,0.3333333333333333,0.5882352941176471,0,0.5,0.12121212121212122,0.09375,1,2,0
315,0.23809523809523808,1,3,2,4,7,1,0.0,0.75,1.0,0.2,0.6666666666666667,0.0,0.6666666666666667,0.0,1,0.0,0.6666666666666667,0.125,0.3333333333333333,0.3333333333333333,0.1,0.1111111111111111,0.0,0.11764705882352941,0,0.5,0.030303030303030304,0.125,1,2,1
316,0.6190476190476188,1,1,0,4,9,2,0.10714285714285714,0.25,0.6666666666666667,0.8857142857142857,1.0,1.0,0.0,0.1111111111111111,0,0.2142857142857143,1.0,0.65,0.6666666666666666,0.3333333333333333,0.625,0.5,0.9333333333333333,0.7647058823529411,0,0.5,0.030303030303030304,0.65,2,2,0
317,0.380952380952381,1,1,1,3,6,1,0.35714285714285715,0.5,0.6666666666666667,0.3714285714285714,0.3333333333333333,0.25,0.3333333333333333,0.4444444444444444,0,0.0,1.0,0.35000000000000003,0.8333333333333333,1.0,0.25,0.5,0.06666666666666667,0.47058823529411764,0,0.5,0.12121212121212122,0.08750000000000001,1,2,2
318,0.4047619047619047,1,1,1,4,12,2,0.17857142857142855,0.0,0.6666666666666667,0.5142857142857142,0.6666666666666667,0.0,0.6666666666666667,0.0,1,0.2142857142857143,1.0,0.1,0.5,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.13333333333333333,0.11764705882352941,0,0.5,0.030303030303030304,0.1,1,2,1
319,0.5714285714285714,0,3,1,4,12,2,0.2142857142857143,0.75,0.3333333333333333,0.6857142857142857,1.0,0.25,0.3333333333333333,0.6666666666666666,1,0.3571428571428571,1.0,0.45,0.3333333333333333,0.6666666666666667,0.025,0.0,0.0,0.0,0,0.5,0.5151515151515151,0.07500000000000001,2,2,3
320,0.5952380952380951,0,2,2,5,13,2,0.10714285714285714,0.75,1.0,0.3714285714285714,0.3333333333333333,0.5,1.0,0.3333333333333333,0,0.2142857142857143,1.0,0.5750000000000001,0.5,1.0,0.525,0.38888888888888884,1.0,1.0,0,0.5,0.06060606060606061,0.19166666666666668,2,2,0
321,0.42857142857142855,0,1,2,4,10,2,0.03571428571428571,0.75,0.6666666666666667,0.32857142857142857,0.6666666666666667,0.25,0.3333333333333333,1.0,1,0.0,1.0,0.45,0.3333333333333333,0.6666666666666667,0.4,0.7777777777777777,0.3333333333333333,0.7058823529411764,0,0.5,0.06060606060606061,0.05,2,2,0
322,0.23809523809523808,1,1,1,4,7,1,0.03571428571428571,0.5,1.0,0.31428571428571433,0.3333333333333333,0.0,1.0,0.1111111111111111,1,0.0714285714285714,0.3333333333333333,0.05,0.3333333333333333,0.6666666666666667,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0,0.5,0.0,0.05,1,2,3
323,0.7857142857142856,0,3,2,4,7,1,0.17857142857142855,0.25,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.0,0.6666666666666667,0.0,0,0.2142857142857143,0.3333333333333333,0.2,1.0,0.3333333333333333,0.17500000000000002,0.0,0.4666666666666667,0.4117647058823529,0,0.5,0.030303030303030304,0.2,3,2,2
324,0.28571428571428564,0,3,2,4,10,0,0.2857142857142857,0.25,0.6666666666666667,0.5999999999999999,0.6666666666666667,0.25,0.6666666666666667,0.7777777777777777,1,0.4999999999999999,0.6666666666666667,0.25,0.5,0.6666666666666667,0.2,0.2222222222222222,0.06666666666666667,0.4117647058823529,0,0.5,0.06060606060606061,0.03571428571428572,1,2,2
325,0.2619047619047619,0,5,0,4,7,2,0.2142857142857143,0.5,0.3333333333333333,0.12857142857142861,0.6666666666666667,0.0,0.6666666666666667,0.3333333333333333,1,0.1428571428571428,0.0,0.25,0.3333333333333333,0.6666666666666667,0.17500000000000002,0.38888888888888884,0.4666666666666667,0.4117647058823529,1,0.0,0.09090909090909091,0.08333333333333334,1,1,2
326,0.23809523809523808,1,5,2,4,12,2,0.0,0.5,1.0,0.7714285714285714,0.6666666666666667,0.0,0.0,0.2222222222222222,0,0.0,0.3333333333333333,0.125,0.3333333333333333,0.3333333333333333,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,0,0.5,0.06060606060606061,0.0625,1,2,1
327,0.16666666666666669,0,3,2,4,12,2,0.0,0.5,1.0,0.14285714285714285,0.6666666666666667,0.0,0.3333333333333333,0.1111111111111111,0,0.4999999999999999,1.0,0.05,0.5,0.3333333333333333,0.05,0.1111111111111111,0.13333333333333333,0.058823529411764705,0,0.5,0.0,0.05,0,2,3
328,0.3333333333333333,1,3,1,5,13,2,0.25,0.5,0.6666666666666667,0.3714285714285714,1.0,0.25,1.0,0.1111111111111111,0,0.2857142857142857,0.6666666666666667,0.25,0.6666666666666666,1.0,0.25,0.38888888888888884,0.0,0.47058823529411764,0,0.5,0.0,0.25,1,2,2
329,0.6428571428571428,0,3,2,4,8,1,0.8571428571428571,0.5,0.3333333333333333,0.7571428571428571,0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,0,0.7857142857142857,0.6666666666666667,0.55,0.6666666666666666,0.6666666666666667,0.0,0.0,0.0,0.0,0,1.0,0.6666666666666667,0.18333333333333335,2,0,4
330,0.49999999999999994,0,3,0,4,8,2,0.42857142857142855,0.75,0.6666666666666667,0.9142857142857141,0.3333333333333333,0.75,0.3333333333333333,0.6666666666666666,1,0.1428571428571428,1.0,0.525,0.6666666666666666,0.6666666666666667,0.47500000000000003,0.5,1.0,0.11764705882352941,0,0.5,0.06060606060606061,0.08750000000000001,2,2,0
331,0.9523809523809523,1,1,0,4,12,2,0.7857142857142857,0.75,0.0,0.8285714285714285,0.6666666666666667,0.0,0.6666666666666667,0.1111111111111111,0,0.0714285714285714,1.0,0.05,0.5,0.6666666666666667,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0,0.0,0.0,0.05,3,1,3
332,0.3333333333333333,1,1,1,4,9,2,0.2142857142857143,0.25,1.0,0.7,0.6666666666666667,0.25,0.6666666666666667,0.1111111111111111,0,0.4999999999999999,0.0,0.25,0.5,0.6666666666666667,0.25,0.2222222222222222,0.06666666666666667,0.058823529411764705,1,0.5,0.0,0.25,1,2,2
333,0.42857142857142855,0,5,1,4,5,2,0.3214285714285714,0.75,1.0,0.4714285714285715,0.6666666666666667,0.5,0.6666666666666667,0.3333333333333333,0,0.0714285714285714,0.0,0.25,0.0,0.6666666666666667,0.17500000000000002,0.38888888888888884,0.06666666666666667,0.4117647058823529,0,0.5,0.09090909090909091,0.08333333333333334,2,2,2
334,0.6666666666666665,0,1,2,3,6,2,0.0,0.25,1.0,0.2,0.6666666666666667,0.0,0.0,0.6666666666666666,0,0.0714285714285714,0.6666666666666667,0.25,0.5,1.0,0.17500000000000002,0.3333333333333333,0.3333333333333333,0.4117647058823529,0,0.5,0.09090909090909091,0.04166666666666667,3,2,2
335,0.23809523809523808,0,1,1,4,9,0,0.0,0.5,0.6666666666666667,0.35714285714285715,0.0,0.25,1.0,0.0,0,0.0,0.0,0.25,1.0,0.6666666666666667,0.225,0.4444444444444444,0.4666666666666667,0.29411764705882354,0,0.5,0.030303030303030304,0.25,1,2,2
336,0.7619047619047619,0,1,1,4,9,2,0.9642857142857143,0.5,1.0,0.18571428571428567,0.6666666666666667,0.75,0.0,0.4444444444444444,1,0.0,0.3333333333333333,0.625,0.3333333333333333,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,0,0.5,0.6666666666666667,0.15625,3,2,1
337,0.5238095238095237,1,2,2,5,13,2,0.8571428571428571,0.75,1.0,0.38571428571428573,0.3333333333333333,0.5,0.3333333333333333,0.2222222222222222,1,0.0714285714285714,0.6666666666666667,0.225,0.3333333333333333,0.6666666666666667,0.125,0.2222222222222222,0.06666666666666667,0.0,1,0.5,0.12121212121212122,0.1125,2,2,1
338,0.8095238095238095,1,1,2,5,13,2,0.14285714285714285,0.5,0.3333333333333333,0.4857142857142857,0.6666666666666667,0.5,0.3333333333333333,1.0,1,0.5714285714285713,0.6666666666666667,0.25,0.3333333333333333,0.3333333333333333,0.2,0.38888888888888884,0.4666666666666667,0.4117647058823529,1,0.0,0.06060606060606061,0.02777777777777778,3,1,2
339,0.3095238095238095,0,1,0,5,13,0,0.03571428571428571,0.75,1.0,0.38571428571428573,0.6666666666666667,0.5,0.6666666666666667,0.1111111111111111,1,0.5714285714285713,0.0,0.25,0.8333333333333333,0.3333333333333333,0.25,0.4444444444444444,0.6,0.3529411764705882,0,0.5,0.0,0.25,1,2,2
340,0.5476190476190477,1,3,2,5,13,0,0.3214285714285714,0.25,0.6666666666666667,0.14285714285714285,0.0,0.25,0.3333333333333333,0.1111111111111111,0,0.1428571428571428,0.0,0.47500000000000003,0.6666666666666666,0.6666666666666667,0.47500000000000003,0.1111111111111111,0.7333333333333333,0.5294117647058824,0,0.5,0.0,0.47500000000000003,2,2,0
341,0.8809523809523809,0,3,1,4,8,2,0.03571428571428571,0.25,1.0,0.39999999999999997,0.0,1.0,0.6666666666666667,0.4444444444444444,0,0.2142857142857143,1.0,0.5750000000000001,0.8333333333333333,0.6666666666666667,0.47500000000000003,0.5,0.6,0.6470588235294118,0,0.5,0.12121212121212122,0.14375000000000002,3,2,0
342,0.9047619047619047,1,1,2,3,8,2,0.25,0.75,1.0,0.9857142857142855,0.6666666666666667,1.0,0.3333333333333333,0.6666666666666666,0,0.2142857142857143,0.0,0.9,0.6666666666666666,0.6666666666666667,0.17500000000000002,0.16666666666666666,0.4666666666666667,0.4117647058823529,0,0.5,0.8787878787878788,0.15000000000000002,3,2,2
343,0.5238095238095237,1,1,0,4,12,0,0.5357142857142857,0.25,0.6666666666666667,0.6285714285714286,0.6666666666666667,0.0,0.6666666666666667,1.0,0,0.3571428571428571,0.3333333333333333,0.15000000000000002,0.0,0.6666666666666667,0.1,0.1111111111111111,0.0,0.0,0,0.5,0.06060606060606061,0.016666666666666666,2,2,1
344,0.380952380952381,1,1,0,4,5,2,0.2857142857142857,0.5,1.0,0.7999999999999998,0.6666666666666667,0.5,1.0,0.0,0,0.0,1.0,0.25,0.0,0.3333333333333333,0.225,0.38888888888888884,0.06666666666666667,0.3529411764705882,0,0.5,0.030303030303030304,0.25,1,2,2
345,0.5476190476190477,0,2,0,5,13,1,0.0,0.5,0.6666666666666667,0.5142857142857142,0.6666666666666667,0.25,0.0,0.0,0,0.4285714285714285,1.0,0.25,0.3333333333333333,0.6666666666666667,0.225,0.16666666666666666,0.06666666666666667,0.4117647058823529,0,0.5,0.030303030303030304,0.25,2,2,2
346,0.4047619047619047,1,1,2,4,12,1,0.10714285714285714,0.75,0.6666666666666667,0.8142857142857143,0.6666666666666667,0.25,0.6666666666666667,0.1111111111111111,1,0.0,0.3333333333333333,0.225,0.5,0.6666666666666667,0.225,0.3333333333333333,0.06666666666666667,0.058823529411764705,0,0.5,0.0,0.225,1,2,2
347,0.7857142857142856,1,1,0,3,8,2,0.14285714285714285,0.5,0.6666666666666667,0.7714285714285714,0.6666666666666667,0.75,0.3333333333333333,0.1111111111111111,1,0.0,0.3333333333333333,0.8250000000000001,0.3333333333333333,0.6666666666666667,0.8250000000000001,0.5,0.0,0.5882352941176471,0,0.5,0.0,0.8250000000000001,3,2,0
348,0.4761904761904761,0,1,0,5,13,2,0.03571428571428571,0.25,0.3333333333333333,0.01428571428571429,0.6666666666666667,0.25,0.0,0.3333333333333333,0,0.2857142857142857,1.0,0.275,0.5,0.6666666666666667,0.17500000000000002,0.38888888888888884,0.06666666666666667,0.4117647058823529,0,0.0,0.12121212121212122,0.09166666666666667,2,1,2
349,0.380952380952381,0,3,2,5,13,2,0.5,0.25,0.6666666666666667,0.5142857142857142,0.6666666666666667,0.25,0.0,0.1111111111111111,0,0.0714285714285714,1.0,0.25,1.0,1.0,0.25,0.4444444444444444,0.6,0.3529411764705882,0,0.5,0.0,0.25,1,2,2
350,0.16666666666666669,1,3,1,4,7,2,0.6428571428571428,0.0,1.0,0.5285714285714285,0.6666666666666667,0.0,1.0,0.3333333333333333,0,0.0,0.6666666666666667,0.17500000000000002,1.0,0.3333333333333333,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,0,0.5,0.12121212121212122,0.05833333333333334,0,2,1
351,0.9523809523809523,0,3,1,4,10,2,0.2142857142857143,0.75,0.6666666666666667,0.32857142857142857,0.3333333333333333,0.5,0.0,0.7777777777777777,1,0.2142857142857143,1.0,0.775,0.0,0.3333333333333333,0.25,0.5,0.3333333333333333,0.5294117647058824,1,0.5,0.6363636363636364,0.11071428571428572,3,2,2
352,0.5238095238095237,1,1,1,4,7,2,0.0,0.75,0.3333333333333333,0.8285714285714285,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0,0.7857142857142857,0.6666666666666667,0.17500000000000002,0.5,0.6666666666666667,0.1,0.1111111111111111,0.0,0.1764705882352941,0,0.5,0.09090909090909091,0.05833333333333334,2,2,1
353,0.42857142857142855,0,2,1,5,13,1,0.2142857142857143,0.5,0.0,0.7571428571428571,1.0,0.25,0.0,0.2222222222222222,0,0.3571428571428571,1.0,0.42500000000000004,0.3333333333333333,0.3333333333333333,0.375,0.38888888888888884,0.4,0.7647058823529411,0,0.0,0.06060606060606061,0.21250000000000002,2,1,0
354,0.7142857142857142,1,1,2,4,10,2,0.10714285714285714,0.5,1.0,0.3428571428571428,0.6666666666666667,0.5,1.0,0.1111111111111111,0,0.0,0.6666666666666667,0.275,0.3333333333333333,0.6666666666666667,0.25,0.5,0.0,0.47058823529411764,0,0.5,0.030303030303030304,0.275,3,2,2
355,0.21428571428571425,0,3,1,5,14,2,0.35714285714285715,0.5,0.6666666666666667,0.9714285714285713,1.0,0.0,1.0,0.8888888888888888,0,0.2142857142857143,0.3333333333333333,0.125,0.6666666666666666,0.6666666666666667,0.025,0.0,0.0,0.0,0,0.5,0.12121212121212122,0.015625,1,2,3
356,0.7857142857142856,0,5,2,4,9,2,0.35714285714285715,0.25,1.0,0.7428571428571429,0.3333333333333333,0.75,0.3333333333333333,0.3333333333333333,0,0.3571428571428571,0.3333333333333333,0.7250000000000001,0.16666666666666666,0.3333333333333333,0.125,0.1111111111111111,0.0,0.1764705882352941,0,0.5,0.7272727272727273,0.24166666666666667,3,2,1
357,0.0,0,1,2,4,9,0,0.0,0.5,1.0,0.9571428571428571,0.6666666666666667,0.0,1.0,0.1111111111111111,0,0.2857142857142857,0.6666666666666667,0.0,0.8333333333333333,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,4,0,4
358,0.4047619047619047,0,3,1,4,7,2,0.0,0.5,1.0,0.42857142857142855,0.3333333333333333,0.25,1.0,0.0,0,0.0714285714285714,0.3333333333333333,0.25,0.0,0.6666666666666667,0.225,0.38888888888888884,0.0,0.0,0,0.5,0.030303030303030304,0.25,1,2,2
359,0.21428571428571425,1,1,2,5,13,1,0.03571428571428571,0.0,1.0,0.18571428571428567,0.0,0.25,1.0,0.3333333333333333,0,0.6428571428571427,0.3333333333333333,0.2,0.5,0.6666666666666667,0.15000000000000002,0.1111111111111111,0.0,0.0,0,1.0,0.06060606060606061,0.06666666666666667,1,0,2
360,0.8809523809523809,1,2,2,5,13,2,0.42857142857142855,0.75,0.0,0.7857142857142856,1.0,0.75,0.6666666666666667,0.6666666666666666,1,0.4285714285714285,0.6666666666666667,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.47500000000000003,0.38888888888888884,0.2,0.47058823529411764,1,0.0,0.15151515151515152,0.1,3,1,0
361,0.9047619047619047,1,1,1,4,9,2,0.7857142857142857,0.5,1.0,0.5428571428571429,0.6666666666666667,0.75,0.3333333333333333,0.4444444444444444,1,0.0714285714285714,0.0,0.8250000000000001,0.0,0.6666666666666667,0.47500000000000003,0.8888888888888888,1.0,0.5294117647058824,0,0.5,0.42424242424242425,0.20625000000000002,3,2,0
362,0.380952380952381,0,5,0,4,12,0,0.8928571428571428,0.0,0.0,0.8857142857142857,0.3333333333333333,0.0,0.6666666666666667,0.1111111111111111,0,0.6428571428571427,0.6666666666666667,0.125,0.3333333333333333,0.6666666666666667,0.125,0.2222222222222222,0.0,0.0,0,0.5,0.0,0.125,1,2,1
363,0.5238095238095237,0,3,0,4,9,2,0.03571428571428571,0.0,0.3333333333333333,0.8428571428571427,1.0,0.25,0.6666666666666667,0.5555555555555556,0,0.6428571428571427,0.3333333333333333,0.375,0.0,0.6666666666666667,0.30000000000000004,0.611111111111111,0.7333333333333333,0.47058823529411764,0,0.0,0.09090909090909091,0.07500000000000001,2,1,0
364,0.380952380952381,1,3,1,4,7,2,0.9999999999999999,0.5,0.3333333333333333,0.7999999999999998,0.6666666666666667,0.25,0.6666666666666667,0.4444444444444444,0,0.1428571428571428,0.0,0.25,0.16666666666666666,0.6666666666666667,0.2,0.38888888888888884,0.4666666666666667,0.4117647058823529,0,0.0,0.06060606060606061,0.0625,1,1,2
